,qid,docid,rating,score_qa_albert,score_qa_distilbert
73,581014.0,9432.0,1.0,0.001126023591496,0.0005979208508506
74,559240.0,9533.0,1.0,0.0003534752759151,8.663347398396581e-05
75,608711.0,9755.0,1.0,0.0014443936524912,0.0005648669903166
76,535936.0,9972.0,1.0,0.0001702687732176,0.0001117925639846
77,130335.0,9990.0,1.0,0.0007626722217537,0.0005579293938353
78,147535.0,10087.0,1.0,0.0015903533203527,0.0004100789083167
79,1164792.0,10204.0,1.0,0.0010308711789548,0.000284296576865
80,595576.0,10417.0,1.0,0.0008784658857621,0.000353162700776
81,569308.0,10747.0,1.0,0.0006772751803509,0.000305622612359
82,753706.0,10854.0,1.0,0.0009279652149416,0.0004392178670968
83,627871.0,10964.0,1.0,0.0013736112741753,0.0003036161942873
84,673608.0,11081.0,1.0,0.0007282606093212,0.0005356196197681
85,510071.0,11102.0,1.0,0.0008925790898501,0.0007090010331012
86,113839.0,11321.0,1.0,0.0017160301795229,0.0004296198894735
87,1164791.0,11431.0,1.0,0.0008293724386021,0.000283166009467
88,460953.0,11640.0,1.0,0.0004244103038217,0.0002411265304544
89,685235.0,12191.0,1.0,0.0004199985123705,0.0001900345523608
90,650643.0,12528.0,1.0,0.0011057885130867,0.0005436034407466
91,1183784.0,12640.0,1.0,0.0016986042028293,0.0007071598083712
92,1164790.0,12753.0,1.0,0.0016576377674937,0.0006224872777238
93,96740.0,12858.0,1.0,0.0008865949348546,0.0002095519885187
94,26666.0,12967.0,1.0,0.0019799866713583,0.0003710500022862
95,490046.0,13184.0,1.0,0.0018102099420502,0.0007183863781392
96,485823.0,13300.0,1.0,0.0005455366917885,0.0002859762753359
97,635632.0,13310.0,1.0,0.0006301123648881,0.0002568086783867
98,534505.0,13630.0,1.0,0.001306400867179,0.000543485279195
99,498612.0,13852.0,1.0,0.0008120288257487,0.0003621476644184
100,85453.0,14074.0,1.0,0.0017880626255646,0.0004051343130413
101,493122.0,14398.0,1.0,0.001033948501572,0.0005565826431848
102,512836.0,14410.0,1.0,0.0010717979166656,0.0006622530054301
103,605764.0,14520.0,1.0,0.0018997027073055,0.000793261162471
104,748182.0,14628.0,1.0,0.0025415320415049,0.0008859363151714
105,725274.0,14734.0,1.0,0.0020304571371525,0.0005620957817882
106,401461.0,14951.0,1.0,0.0008632948738522,0.0003158018225803
107,499565.0,15060.0,1.0,0.0002915670047514,9.821322601055726e-05
108,641186.0,15395.0,1.0,0.0013296444667503,0.000594810815528
109,468434.0,15505.0,1.0,0.0009042571182362,0.0003334495995659
110,31086.0,15732.0,1.0,0.000779163558036,0.0003022120799869
111,480268.0,15951.0,1.0,0.0004350950475782,0.0001819550234358
112,742160.0,16175.0,1.0,0.0008582070004194,0.0002560624852776
113,305154.0,16279.0,1.0,0.0018110260134562,0.0003667664714157
114,1164787.0,16389.0,1.0,0.0023545704316347,0.0006305004935711
115,688661.0,16502.0,1.0,0.0027071721851825,0.0004039638442918
116,1173771.0,16613.0,1.0,0.0006947015062905,0.0002635085838846
117,535243.0,16728.0,1.0,0.0014413315802812,0.0004282016598153
118,535243.0,16731.0,1.0,0.0010181874968111,0.000412934430642
119,477240.0,16834.0,1.0,0.0004247089091222,0.0001750448427628
120,321187.0,16948.0,1.0,0.0009586926898919,0.0004346604109741
121,755409.0,17051.0,1.0,0.0005641935276798,0.0002192658284911
122,553140.0,17163.0,1.0,0.0009112793486565,0.0002886669244617
123,88585.0,17272.0,1.0,0.0026517340447753,0.0008021141402423
124,88585.0,17276.0,1.0,0.0021196331363171,0.0006997004966251
125,88585.0,17277.0,1.0,0.0013502386864274,0.0005667795776389
126,416278.0,17375.0,1.0,0.0019480682676658,0.0004867527459282
127,652801.0,17704.0,1.0,0.0029695979319512,0.0010760680306702
128,448861.0,18371.0,1.0,0.0009972468251362,0.0002883465785998
129,609117.0,18479.0,1.0,0.0014195792609825,0.0004369673551991
130,508975.0,18586.0,1.0,0.0012774518691003,0.0005436088540591
131,686474.0,18697.0,1.0,0.0014802688965573,0.000630795082543
132,1164784.0,18818.0,1.0,0.0008742642239667,0.0006124138017185
133,390443.0,19142.0,1.0,0.0004628034075722,0.0002286811068188
134,342332.0,19253.0,1.0,0.0002040643739746,8.152962982421741e-05
135,396120.0,19367.0,1.0,0.0055030384100973,0.0019864889327436
136,82631.0,19582.0,1.0,0.0010186359286308,0.0003929504018742
137,430171.0,19689.0,1.0,0.0009437695262022,0.0003253839968238
138,422799.0,19799.0,1.0,0.0012963280314579,0.0004751025699079
139,564701.0,19908.0,1.0,0.0012397037353366,0.0004976687487214
140,677722.0,19921.0,1.0,0.0004949374706484,0.0001530768786324
141,659630.0,20239.0,1.0,0.0011399672366678,0.0003969890240114
142,396846.0,20457.0,1.0,0.0016828045481815,0.0006110614631325
143,667478.0,20783.0,1.0,0.0011594980023801,0.0005484883440658
144,165324.0,20894.0,1.0,0.0008472782792523,0.0004559098742902
145,118.0,21008.0,1.0,0.0004577643121592,0.0001392151025356
146,531802.0,21011.0,1.0,0.0004249180783517,0.000153351589688
147,457773.0,21125.0,1.0,0.0016810595989227,0.0007426197989843
148,1164782.0,21229.0,1.0,0.001362583017908,0.000614505552221
149,1164782.0,21234.0,1.0,0.0012937498977407,0.0005348724080249
150,1164782.0,21238.0,1.0,0.001061049872078,0.0004012343706563
151,650692.0,21340.0,1.0,0.0005690571852028,0.0002452614135108
152,622007.0,21567.0,1.0,0.0026296295691281,0.0008552997023798
153,492528.0,21670.0,1.0,0.0004568028089124,0.0001190903276437
154,642101.0,22002.0,1.0,0.0004067035624757,9.169083932647482e-05
155,481431.0,22120.0,1.0,0.000844573136419,0.0003513270930852
156,481431.0,22125.0,1.0,0.0020365144591778,0.0005351622239686
157,296072.0,22132.0,1.0,0.000692497647833,0.0002900949330069
158,296072.0,22134.0,1.0,0.0003176965692546,0.0001278741692658
159,711452.0,22675.0,1.0,0.0006335108191706,0.0001279890129808
160,608452.0,23120.0,1.0,0.0008104263688437,0.0003545761865098
161,476121.0,23243.0,1.0,0.0009631009888835,0.0003633896703831
162,451572.0,23454.0,1.0,0.0016658460954204,0.0003405936877243
163,170935.0,23563.0,1.0,0.0021988486405462,0.0008138158009387
164,212020.0,23789.0,1.0,0.0008320077322423,0.0003447455528657
165,756195.0,23894.0,1.0,0.0024885963648557,0.0009001423604786
166,321944.0,23997.0,1.0,0.0008454311755485,0.0003527447406668
167,626785.0,24333.0,1.0,0.0026156171225011,0.0007927597034722
168,398567.0,24342.0,1.0,0.0008605381590314,0.0003595405432861
169,398567.0,24344.0,1.0,0.0021843968424946,0.0007466154638677
170,499488.0,24559.0,1.0,0.0003857544215861,0.0001689241180429
171,522059.0,24671.0,1.0,0.0004609106981661,0.0001582247641636
172,617436.0,24777.0,1.0,0.0008757348987273,0.0004221891285851
173,17008.0,25109.0,1.0,0.0003136888262815,0.0001294773974223
174,510363.0,25219.0,1.0,0.000766354962252,0.000377141899662
175,311755.0,25435.0,1.0,0.0005183605244383,0.0001518324716016
176,320624.0,25444.0,1.0,0.0004328998329583,0.0001599500683369
177,520990.0,25561.0,1.0,0.0006749609019607,0.0001305961341131
178,344949.0,25776.0,1.0,0.0023157165851444,0.0010530551662668
179,670628.0,25886.0,1.0,0.0010135055053979,0.0003565400547813
180,670628.0,25887.0,1.0,0.0016176556237041,0.0005684836069121
181,620254.0,26000.0,1.0,0.0010459809564054,0.0003977898450102
182,561453.0,26108.0,1.0,0.0025936996098607,0.0004986297572031
183,716682.0,26324.0,1.0,0.000908586778678,0.0005783229717053
184,306728.0,26437.0,1.0,0.0005734491860494,0.0001949336292454
185,448235.0,26543.0,1.0,0.0007597047369927,0.0003055666165892
186,696473.0,26663.0,1.0,0.0023353949654847,0.0007623936398886
187,476888.0,26881.0,1.0,0.0033008393365889,0.0026549384929239
188,480096.0,27102.0,1.0,0.001564166508615,0.0004327775677666
189,511086.0,27323.0,1.0,0.0018546601058915,0.0005101630231365
190,1164777.0,27424.0,1.0,0.00119560433086,0.0005176223348826
191,1164777.0,27429.0,1.0,0.0017679983284324,0.0005181771703064
192,538223.0,27660.0,1.0,0.0007343387114815,0.0003123103233519
193,173769.0,27878.0,1.0,0.0008126572938635,0.0003921771422028
194,427099.0,27986.0,1.0,0.0012665292015299,0.0005502101848833
195,508811.0,28092.0,1.0,0.0013869778485968,0.0004018127510789
196,391495.0,28204.0,1.0,0.0020705836359411,0.0008457573130726
197,576864.0,28315.0,1.0,0.0016313182422891,0.0003519757592584
198,292137.0,28417.0,1.0,0.002103709615767,0.0009619395132176
199,588376.0,28524.0,1.0,0.0013455627486109,0.0004460680356714
200,588376.0,28525.0,1.0,0.0007441470515914,0.000582069857046
201,588376.0,28528.0,1.0,0.000913570751436,0.0003295433416496
202,1164776.0,28637.0,1.0,0.000921675004065,0.000339996186085
203,1173770.0,28742.0,1.0,0.0012376672821119,0.0005403497489169
204,630360.0,28869.0,1.0,0.0005203795153647,0.0001211118578794
205,406188.0,29306.0,1.0,0.0008268828969448,0.0002309962874278
206,576138.0,29408.0,1.0,0.0002568808267824,8.764072845224291e-05
207,617804.0,29516.0,1.0,0.0012135333381593,0.0005292873829603
208,30619.0,29969.0,1.0,0.0004288774507585,0.0002263938949909
209,574110.0,30181.0,1.0,0.0004463194054551,0.0001379668829031
210,574702.0,30627.0,1.0,0.0004695862007793,0.0001331601815763
211,316639.0,30739.0,1.0,0.0009646113030612,0.0002990664506796
212,751529.0,30951.0,1.0,0.000377030664822,0.0001507356500951
213,502248.0,30962.0,1.0,0.0003235851763747,0.0001035114837577
214,502248.0,30967.0,1.0,0.0002033184428,7.656293018953875e-05
215,486399.0,31179.0,1.0,0.0015215404564514,0.001158342580311
216,708195.0,31297.0,1.0,0.000568177900277,0.0001565550192026
217,116736.0,31396.0,1.0,0.0010910673299804,0.0003416021063458
218,559956.0,31513.0,1.0,0.0003210167633369,9.780500113265588e-05
219,360382.0,31841.0,1.0,0.0006544869975186,0.0002616910787764
220,574325.0,31941.0,1.0,0.0004427265375852,0.0001239266566699
221,1164772.0,32280.0,1.0,0.0027021442074328,0.0007538714562542
222,515331.0,32499.0,1.0,0.0006174575537443,0.000241614630795
223,418844.0,32716.0,1.0,0.0017349803820252,0.0004909683484584
224,290590.0,32830.0,1.0,0.0007542323437519,0.0002903232525568
225,726424.0,32936.0,1.0,0.0012474101968109,0.0003396010433789
226,1184764.0,33152.0,1.0,0.0027841622941195,0.0008485720027238
227,433744.0,33169.0,1.0,0.0017480016686022,0.000768918020185
228,671399.0,33281.0,1.0,0.001923561329022,0.0006856466061435
229,651938.0,33389.0,1.0,0.0002910641778726,8.096945384750143e-05
230,746395.0,33607.0,1.0,0.0007515365141443,0.0001989885931834
231,280775.0,34275.0,1.0,0.0021515002008527,0.0014943508431315
232,437723.0,34383.0,1.0,0.000857982551679,0.0003115194267593
233,545859.0,34820.0,1.0,0.0012744417181238,0.0005110332276672
234,545859.0,34826.0,1.0,0.0007460105698555,0.0003437457780819
235,742685.0,34928.0,1.0,0.0014715428696945,0.0006377936224453
236,591348.0,35371.0,1.0,0.0008607979980297,0.0002308320399606
237,697504.0,35375.0,1.0,0.0017384991515427,0.0006636634934693
238,24388.0,35486.0,1.0,0.0006415344541892,0.000231760990573
239,596155.0,36136.0,1.0,0.0004647892492357,0.000138694042107
240,707182.0,36254.0,1.0,0.0024998171720653,0.0003790968330577
241,649051.0,36582.0,1.0,0.0025392908137291,0.0012447398621588
242,759231.0,36807.0,1.0,0.0007791317766532,0.000289710733341
243,1183782.0,37135.0,1.0,0.0011926908046007,0.0005373811582103
244,468728.0,37573.0,1.0,0.0009276389027945,0.0005497164092957
245,453298.0,37685.0,1.0,0.0007165558054111,0.0003497626748867
246,460001.0,38014.0,1.0,0.0012128502130508,0.0003652521700132
247,502926.0,38124.0,1.0,0.0008939744438976,0.0003311921900603
248,661940.0,38672.0,1.0,0.0007135093910619,0.0002014083147514
249,661940.0,38673.0,1.0,0.0009294754709117,0.0002184483892051
250,242169.0,38690.0,1.0,0.0005037901573814,0.0001895860041258
251,675962.0,38789.0,1.0,0.0004435315204318,0.0001125040071201
252,575787.0,39015.0,1.0,0.0012423829175531,0.0004553236067295
253,459088.0,39559.0,1.0,0.0024285374674946,0.0005617392598651
254,1164764.0,39671.0,1.0,0.0006700932281091,0.0002415827184449
255,624575.0,39784.0,1.0,0.0030437358655035,0.0007545865373685
256,138829.0,40223.0,1.0,0.0024279339704662,0.0007269284687936
257,431504.0,40331.0,1.0,0.0021885747555643,0.0006462024757638
258,691516.0,40439.0,1.0,0.0011512084165588,0.0004083692620042
259,11653.0,40660.0,1.0,0.0008194257970899,0.0003969639656133
260,11653.0,40662.0,1.0,0.0011472119949758,0.0004069451533723
261,423287.0,40769.0,1.0,0.0009870657231658,0.0003379211411811
262,1173769.0,40878.0,1.0,0.0017852016026154,0.0002650769893079
263,1164761.0,40886.0,1.0,0.0004413202696014,0.0001521575468359
264,583734.0,40995.0,1.0,0.0011402803938835,0.000430189364124
265,448621.0,41210.0,1.0,0.0005628646467812,0.0002543089212849
266,608955.0,41322.0,1.0,0.0009205067763105,0.0003542865160852
267,744373.0,41430.0,1.0,0.0012850132770836,0.0002978580014314
268,287532.0,41540.0,1.0,0.0009588283137418,0.0005902613629586
269,624752.0,41649.0,1.0,0.0014743495266884,0.000553754507564
270,396288.0,41870.0,1.0,0.0022129281423985,0.0007429035031236
271,683242.0,41980.0,1.0,0.0002912017516791,7.169428863562644e-05
272,1164759.0,42092.0,1.0,0.000319375511026,0.0001177592857857
273,189935.0,42203.0,1.0,0.0011537957470864,0.0004820041649509
274,189935.0,42205.0,1.0,0.0021855516824871,0.000687175663188
275,189935.0,42208.0,1.0,0.0014000788796693,0.0004275150131434
276,690255.0,42315.0,1.0,0.0041205515153706,0.0022651099134236
277,593603.0,42421.0,1.0,0.000888436101377,0.0002836100175045
278,445857.0,42528.0,1.0,0.0011592180235311,0.0003754858626052
279,193384.0,42854.0,1.0,0.0016383223701268,0.0005453925114125
280,656174.0,42963.0,1.0,0.0004726331389974,0.0001117434730986
281,395608.0,43070.0,1.0,0.0017089529428631,0.0005109430640004
282,1164758.0,43297.0,1.0,0.0013381636235862,0.0003153245197609
283,449132.0,43514.0,1.0,0.0009759782114997,0.0006201438372954
284,15252.0,43623.0,1.0,0.0003256765776313,0.0001208230532938
285,565659.0,43734.0,1.0,0.001748795621097,0.0004911748110316
286,482806.0,43850.0,1.0,0.0010737627744674,0.0003404035523999
287,705802.0,43957.0,1.0,0.0008653196273371,0.0003387944307178
288,663380.0,44068.0,1.0,0.0015892004594206,0.0007157080108299
289,1174666.0,44174.0,1.0,0.0012996525038033,0.00057329388801
290,252674.0,44298.0,1.0,0.0007889230037108,0.0003039524890482
291,541895.0,44851.0,1.0,0.0050317938439548,0.0014576097019016
292,441367.0,44961.0,1.0,0.0003917781286872,0.0001223320577992
293,512638.0,45178.0,1.0,0.0003925999626517,0.0001199581529363
294,616319.0,45295.0,1.0,0.0009062962490133,0.0004073939926456
295,308679.0,45513.0,1.0,0.0031583420932292,0.0008112351060844
296,500192.0,45843.0,1.0,0.0008141635917127,0.0003487984358798
297,5202.0,46059.0,1.0,0.0003539881436154,7.24517012713477e-05
298,610542.0,46170.0,1.0,0.0009619847987778,0.0007270979695022
299,465276.0,46283.0,1.0,0.0007585501880384,0.0002516153326723
300,639751.0,46609.0,1.0,0.0002481424598954,0.0001004556834232
301,747871.0,46717.0,1.0,0.0010380081366747,0.0003131776466034
302,741934.0,47051.0,1.0,0.0013132990570738,0.0004088428104296
303,413103.0,47475.0,1.0,0.0008018923108465,0.0002244760689791
304,593717.0,47597.0,1.0,0.0017590892966836,0.0005136810941621
305,592050.0,47707.0,1.0,0.0006576390005648,0.0002276270242873
306,685380.0,47816.0,1.0,0.0017238827422261,0.0006316027720458
307,71865.0,47925.0,1.0,0.0009605240193195,0.0004931459552608
308,684440.0,48028.0,1.0,0.0003335808869451,0.0001126399438362
309,138729.0,48249.0,1.0,0.0039568352513015,0.0015932968817651
310,634747.0,48349.0,1.0,0.0008108635083772,0.0002541584835853
311,575732.0,48460.0,1.0,0.00104603508953,0.0004467350372578
312,612478.0,48564.0,1.0,0.0028868152294307,0.0011117048561573
313,426221.0,48576.0,1.0,0.0005078479880467,0.0001351543760392
314,674833.0,48690.0,1.0,0.0005562548758462,0.0002672476985026
315,215545.0,49013.0,1.0,0.000579135317821,0.0002392806345596
316,600133.0,49224.0,1.0,0.0047804280184209,0.0007356546120718
317,1183781.0,49333.0,1.0,0.0007812264957465,0.0002186061174143
318,219912.0,49668.0,1.0,0.0011928847525268,0.0002923675347119
319,707196.0,49776.0,1.0,0.0017118600662797,0.000551754492335
320,724592.0,49882.0,1.0,0.0007225087611004,0.0003551303234416
321,495625.0,49995.0,1.0,0.0009199188789352,0.0004137559153605
322,675176.0,50319.0,1.0,0.0009795906953513,0.0004072690207976
323,748701.0,50428.0,1.0,0.000631509523373,0.0002161877055186
324,455980.0,50535.0,1.0,0.0061530177481472,0.0024020208511501
325,1164749.0,50643.0,1.0,0.0011551015777513,0.0005113094230182
326,641438.0,50758.0,1.0,0.001071723527275,0.0004230616032145
327,684298.0,50880.0,1.0,0.0005776342586614,0.0002211274404544
328,644111.0,51196.0,1.0,0.0004857857420574,8.63973909872584e-05
329,754337.0,51310.0,1.0,0.0003713635087478,0.0001143826448242
330,330982.0,51842.0,1.0,0.000636972952634,0.0002931439667008
331,452366.0,52069.0,1.0,0.0013615383068099,0.0003713342885021
332,711476.0,52829.0,1.0,0.0012396344682201,0.0004911086871288
333,661860.0,52947.0,1.0,0.0003614122979342,0.0001171743060695
334,478196.0,53276.0,1.0,0.00075703690527,0.0004406219813972
335,592008.0,53383.0,1.0,0.0006910140509717,0.0002488036116119
336,165453.0,53703.0,1.0,0.0011769288685172,0.0003855005779769
337,443458.0,53811.0,1.0,0.0004145591519773,0.0001224019651999
338,695106.0,53916.0,1.0,0.0003917626163456,0.0001137888102675
339,474783.0,54025.0,1.0,0.0007487158873118,0.0004884430672973
340,1164746.0,54256.0,1.0,0.0015787018928676,0.0004208490136079
341,55048.0,54363.0,1.0,0.0004210747429169,0.0001561377284815
342,385458.0,15065.0,1.0,0.0002897605590987,0.0001407472882419
343,548479.0,54787.0,1.0,0.0018035032553598,0.0004648985050152
344,499812.0,54905.0,1.0,0.0014664893969893,0.0005541133577935
345,15408.0,55006.0,1.0,0.0006025767652317,0.0002268710959469
346,422167.0,55119.0,1.0,0.0004883018555119,0.0002579456777311
347,457348.0,55137.0,1.0,0.0010460778139531,0.0003200054343324
348,457348.0,55145.0,1.0,0.0005120601854287,0.0001916063192766
349,754130.0,55360.0,1.0,0.0004618373059201,0.0002102831786032
350,1164745.0,55470.0,1.0,0.0007542747771367,0.0003279072989244
351,117664.0,55685.0,1.0,0.0017235192935913,0.0007114865002222
352,753352.0,55794.0,1.0,0.0017476103967055,0.0006812935462221
353,435356.0,55912.0,1.0,0.0032181947026401,0.0016293405788019
354,445911.0,56127.0,1.0,0.0019020582549273,0.0006198845221661
355,476407.0,56243.0,1.0,0.0004344887856859,0.0002010821626754
356,121365.0,56349.0,1.0,0.0006581611814908,0.0001723975874483
357,412886.0,56453.0,1.0,0.0020147347822785,0.0005771158030256
358,412886.0,56458.0,1.0,0.0021515588741749,0.0004398049786686
359,510172.0,56565.0,1.0,0.0005337159382179,0.0002434470661683
360,1164744.0,56672.0,1.0,0.0012168645625934,0.0003674066392704
361,1164744.0,56676.0,1.0,0.0004697547992691,0.0002018061495618
362,523140.0,56781.0,1.0,0.0011966115562245,0.0003579429467208
363,13315.0,57093.0,1.0,0.0012558044400066,0.0004178906965535
364,657061.0,57201.0,1.0,0.0004317936545703,0.0001037267647916
365,603130.0,57309.0,1.0,0.0008464549318887,0.0003112815029453
366,589631.0,57429.0,1.0,0.0018555771093815,0.0005229343078099
367,589631.0,57430.0,1.0,0.0012091833632439,0.0004260448913555
368,81707.0,57642.0,1.0,0.0005907293525524,0.0002768404956441
369,81707.0,57645.0,1.0,0.0011980534764006,0.0007516477489843
370,81707.0,57646.0,1.0,0.0012751399772241,0.0004824116185773
371,730829.0,57755.0,1.0,0.0022447097580879,0.0015645110979676
372,1164743.0,57859.0,1.0,0.0010889825643971,0.0002860249078366
373,618583.0,57972.0,1.0,0.0015496764099225,0.0005498019745573
374,399731.0,58076.0,1.0,0.0008194595575332,0.000254475075053
375,613644.0,58188.0,1.0,0.0008538038819096,0.0003101392067037
376,613644.0,58190.0,1.0,0.0005813893512822,0.0003338671231176
377,623325.0,58297.0,1.0,0.0010660550324246,0.0004095529438927
378,575269.0,58411.0,1.0,0.0014858314534649,0.0007968281861394
379,653151.0,58846.0,1.0,0.0023010622244328,0.0009304463746957
380,1164742.0,59058.0,1.0,0.002025676658377,0.0005429650773294
381,735199.0,59173.0,1.0,0.0003318846574984,0.0001738203282002
382,18970.0,59278.0,1.0,0.0006881041335873,0.0002030199539149
383,557583.0,59385.0,1.0,0.0016417427686974,0.0005251147667877
384,728984.0,59493.0,1.0,0.0008281831396743,0.0003219769569113
385,403058.0,59505.0,1.0,0.0016663750866428,0.0004499037459027
386,572255.0,59616.0,1.0,0.0032195444218814,0.0018993779085576
387,735744.0,59720.0,1.0,0.0005213901749812,0.0001548505242681
388,447671.0,59829.0,1.0,0.0002694900904316,0.0001063634335878
389,49432.0,59939.0,1.0,0.0015447194455191,0.0007368828519247
390,610634.0,60054.0,1.0,0.0003913918626494,0.0001367525546811
391,636587.0,60163.0,1.0,0.0010770395165309,0.0004368880472611
392,79048.0,60376.0,1.0,0.0008660776074975,0.0004503028758335
393,601958.0,60594.0,1.0,0.0003722049877978,0.0001172228294308
394,213201.0,60808.0,1.0,0.0010411506518721,0.0002843072579707
395,684329.0,61137.0,1.0,0.0003258126089349,9.67091036727652e-05
396,289167.0,61351.0,1.0,0.0015746654244139,0.0004270839563105
397,289167.0,61356.0,1.0,0.0016858244780451,0.0004365962231531
398,1183780.0,61460.0,1.0,0.0011473555350676,0.0003770894254557
399,1164740.0,61569.0,1.0,0.0008101349812932,0.0003237785131204
400,411572.0,61682.0,1.0,0.0016107123810797,0.0004950148286297
401,395288.0,61696.0,1.0,0.0030528937932103,0.001347865560092
402,45348.0,61803.0,1.0,0.0009288050350733,0.000347729481291
403,592967.0,61911.0,1.0,0.0013689115876331,0.0005269831162877
404,386034.0,62021.0,1.0,0.0008643047767691,0.0004216479428578
405,438666.0,62133.0,1.0,0.0022670759353786,0.0009754376951605
406,407016.0,62347.0,1.0,0.0004447647952474,0.0001745797198964
407,614703.0,62568.0,1.0,0.0004388657107483,0.000205214440939
408,504875.0,62685.0,1.0,0.0010060284985229,0.000381232908694
409,504875.0,62686.0,1.0,0.0010371210519224,0.0003729878226295
